Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Imports,2015,17/05/2015,Sunday,17/05/2020,China,Machinery and electronics,All,$,3000000,912000000
Imports,2015,18/05/2015,Monday,18/05/2020,China,Machinery and electronics,All,$,11000000,923000000
Imports,2015,19/05/2015,Tuesday,19/05/2020,China,Machinery and electronics,All,$,11000000,934000000
Imports,2015,20/05/2015,Wednesday,20/05/2020,China,Machinery and electronics,All,$,11000000,945000000
Imports,2015,21/05/2015,Thursday,21/05/2020,China,Machinery and electronics,All,$,18000000,963000000
Imports,2015,22/05/2015,Friday,22/05/2020,China,Machinery and electronics,All,$,8000000,971000000
Imports,2015,23/05/2015,Saturday,23/05/2020,China,Machinery and electronics,All,$,2000000,973000000
Imports,2015,24/05/2015,Sunday,24/05/2020,China,Machinery and electronics,All,$,4000000,976000000
Imports,2015,25/05/2015,Monday,25/05/2020,China,Machinery and electronics,All,$,15000000,991000000
Imports,2015,26/05/2015,Tuesday,26/05/2020,China,Machinery and electronics,All,$,17000000,1009000000
Imports,2015,27/05/2015,Wednesday,27/05/2020,China,Machinery and electronics,All,$,14000000,1023000000
Imports,2015,28/05/2015,Thursday,28/05/2020,China,Machinery and electronics,All,$,14000000,1037000000
Imports,2015,29/05/2015,Friday,29/05/2020,China,Machinery and electronics,All,$,9000000,1046000000
Imports,2015,30/05/2015,Saturday,30/05/2020,China,Machinery and electronics,All,$,2000000,1048000000
Imports,2015,31/05/2015,Sunday,31/05/2020,China,Machinery and electronics,All,$,2000000,1050000000
Imports,2015,1/06/2015,Monday,1/06/2020,China,Machinery and electronics,All,$,5000000,1055000000
Imports,2015,2/06/2015,Tuesday,2/06/2020,China,Machinery and electronics,All,$,14000000,1069000000
Imports,2015,3/06/2015,Wednesday,3/06/2020,China,Machinery and electronics,All,$,12000000,1081000000
Imports,2015,4/06/2015,Thursday,4/06/2020,China,Machinery and electronics,All,$,12000000,1093000000
Imports,2015,5/06/2015,Friday,5/06/2020,China,Machinery and electronics,All,$,10000000,1103000000
Imports,2015,6/06/2015,Saturday,6/06/2020,China,Machinery and electronics,All,$,3000000,1106000000
Imports,2015,7/06/2015,Sunday,7/06/2020,China,Machinery and electronics,All,$,3000000,1109000000
Imports,2015,8/06/2015,Monday,8/06/2020,China,Machinery and electronics,All,$,11000000,1120000000
Imports,2015,9/06/2015,Tuesday,9/06/2020,China,Machinery and electronics,All,$,10000000,1130000000
Imports,2015,10/06/2015,Wednesday,10/06/2020,China,Machinery and electronics,All,$,12000000,1142000000
Imports,2015,11/06/2015,Thursday,11/06/2020,China,Machinery and electronics,All,$,13000000,1155000000
Imports,2015,12/06/2015,Friday,12/06/2020,China,Machinery and electronics,All,$,14000000,1169000000
Imports,2015,13/06/2015,Saturday,13/06/2020,China,Machinery and electronics,All,$,1000000,1170000000
Imports,2015,14/06/2015,Sunday,14/06/2020,China,Machinery and electronics,All,$,4000000,1174000000
Imports,2015,15/06/2015,Monday,15/06/2020,China,Machinery and electronics,All,$,12000000,1186000000
Imports,2015,16/06/2015,Tuesday,16/06/2020,China,Machinery and electronics,All,$,13000000,1199000000
Imports,2015,17/06/2015,Wednesday,17/06/2020,China,Machinery and electronics,All,$,12000000,1210000000
Imports,2015,18/06/2015,Thursday,18/06/2020,China,Machinery and electronics,All,$,18000000,1228000000
Imports,2015,19/06/2015,Friday,19/06/2020,China,Machinery and electronics,All,$,10000000,1239000000
Imports,2015,20/06/2015,Saturday,20/06/2020,China,Machinery and electronics,All,$,1000000,1240000000
Imports,2015,21/06/2015,Sunday,21/06/2020,China,Machinery and electronics,All,$,5000000,1245000000
Imports,2015,22/06/2015,Monday,22/06/2020,China,Machinery and electronics,All,$,10000000,1255000000
Imports,2015,23/06/2015,Tuesday,23/06/2020,China,Machinery and electronics,All,$,15000000,1270000000
Imports,2015,24/06/2015,Wednesday,24/06/2020,China,Machinery and electronics,All,$,11000000,1281000000
Imports,2015,25/06/2015,Thursday,25/06/2020,China,Machinery and electronics,All,$,13000000,1295000000
Imports,2015,26/06/2015,Friday,26/06/2020,China,Machinery and electronics,All,$,11000000,1306000000
Imports,2015,27/06/2015,Saturday,27/06/2020,China,Machinery and electronics,All,$,2000000,1308000000
Imports,2015,28/06/2015,Sunday,28/06/2020,China,Machinery and electronics,All,$,3000000,1311000000
Imports,2015,29/06/2015,Monday,29/06/2020,China,Machinery and electronics,All,$,17000000,1328000000
Imports,2015,30/06/2015,Tuesday,30/06/2020,China,Machinery and electronics,All,$,16000000,1345000000
Imports,2015,1/07/2015,Wednesday,1/07/2020,China,Machinery and electronics,All,$,22000000,1367000000
Imports,2015,2/07/2015,Thursday,2/07/2020,China,Machinery and electronics,All,$,14000000,1381000000
Imports,2015,3/07/2015,Friday,3/07/2020,China,Machinery and electronics,All,$,8000000,1389000000
Imports,2015,4/07/2015,Saturday,4/07/2020,China,Machinery and electronics,All,$,2000000,1391000000
Imports,2015,5/07/2015,Sunday,5/07/2020,China,Machinery and electronics,All,$,3000000,1394000000
Imports,2015,6/07/2015,Monday,6/07/2020,China,Machinery and electronics,All,$,12000000,1406000000
Imports,2015,7/07/2015,Tuesday,7/07/2020,China,Machinery and electronics,All,$,16000000,1421000000
Imports,2015,8/07/2015,Wednesday,8/07/2020,China,Machinery and electronics,All,$,12000000,1433000000
Imports,2015,9/07/2015,Thursday,9/07/2020,China,Machinery and electronics,All,$,14000000,1447000000
Imports,2015,10/07/2015,Friday,10/07/2020,China,Machinery and electronics,All,$,9000000,1457000000
Imports,2015,11/07/2015,Saturday,11/07/2020,China,Machinery and electronics,All,$,2000000,1458000000
Imports,2015,12/07/2015,Sunday,12/07/2020,China,Machinery and electronics,All,$,3000000,1461000000
Imports,2015,13/07/2015,Monday,13/07/2020,China,Machinery and electronics,All,$,10000000,1471000000
Imports,2015,14/07/2015,Tuesday,14/07/2020,China,Machinery and electronics,All,$,10000000,1481000000
Imports,2015,15/07/2015,Wednesday,15/07/2020,China,Machinery and electronics,All,$,20000000,1500000000
Imports,2015,16/07/2015,Thursday,16/07/2020,China,Machinery and electronics,All,$,15000000,1516000000
Imports,2015,17/07/2015,Friday,17/07/2020,China,Machinery and electronics,All,$,9000000,1525000000
Imports,2015,18/07/2015,Saturday,18/07/2020,China,Machinery and electronics,All,$,1000000,1526000000
Imports,2015,19/07/2015,Sunday,19/07/2020,China,Machinery and electronics,All,$,4000000,1530000000
Imports,2015,20/07/2015,Monday,20/07/2020,China,Machinery and electronics,All,$,13000000,1543000000
Imports,2015,21/07/2015,Tuesday,21/07/2020,China,Machinery and electronics,All,$,15000000,1557000000
Imports,2015,22/07/2015,Wednesday,22/07/2020,China,Machinery and electronics,All,$,14000000,1572000000
Imports,2015,23/07/2015,Thursday,23/07/2020,China,Machinery and electronics,All,$,12000000,1584000000
Imports,2015,24/07/2015,Friday,24/07/2020,China,Machinery and electronics,All,$,13000000,1597000000
Imports,2015,25/07/2015,Saturday,25/07/2020,China,Machinery and electronics,All,$,3000000,1600000000
Imports,2015,26/07/2015,Sunday,26/07/2020,China,Machinery and electronics,All,$,4000000,1603000000
Imports,2015,27/07/2015,Monday,27/07/2020,China,Machinery and electronics,All,$,11000000,1614000000
Imports,2015,28/07/2015,Tuesday,28/07/2020,China,Machinery and electronics,All,$,16000000,1631000000
Imports,2015,29/07/2015,Wednesday,29/07/2020,China,Machinery and electronics,All,$,16000000,1646000000
Imports,2016,30/01/2016,Saturday,1/02/2020,China,Machinery and electronics,All,$,1000000,1000000
Imports,2016,31/01/2016,Sunday,2/02/2020,China,Machinery and electronics,All,$,4000000,5000000
Imports,2016,1/02/2016,Monday,3/02/2020,China,Machinery and electronics,All,$,4000000,10000000
Imports,2016,2/02/2016,Tuesday,4/02/2020,China,Machinery and electronics,All,$,14000000,23000000
Imports,2016,3/02/2016,Wednesday,5/02/2020,China,Machinery and electronics,All,$,13000000,37000000
Imports,2016,4/02/2016,Thursday,6/02/2020,China,Machinery and electronics,All,$,20000000,57000000
Imports,2016,5/02/2016,Friday,7/02/2020,China,Machinery and electronics,All,$,11000000,68000000
Imports,2016,6/02/2016,Saturday,8/02/2020,China,Machinery and electronics,All,$,2000000,69000000
Imports,2016,7/02/2016,Sunday,9/02/2020,China,Machinery and electronics,All,$,3000000,73000000
Imports,2016,8/02/2016,Monday,10/02/2020,China,Machinery and electronics,All,$,4000000,76000000
Imports,2016,9/02/2016,Tuesday,11/02/2020,China,Machinery and electronics,All,$,11000000,87000000
Imports,2016,10/02/2016,Wednesday,12/02/2020,China,Machinery and electronics,All,$,12000000,99000000
Imports,2016,11/02/2016,Thursday,13/02/2020,China,Machinery and electronics,All,$,11000000,110000000
Imports,2016,12/02/2016,Friday,14/02/2020,China,Machinery and electronics,All,$,11000000,121000000
Imports,2016,13/02/2016,Saturday,15/02/2020,China,Machinery and electronics,All,$,1000000,121000000
Imports,2016,14/02/2016,Sunday,16/02/2020,China,Machinery and electronics,All,$,2000000,124000000
Imports,2016,15/02/2016,Monday,17/02/2020,China,Machinery and electronics,All,$,10000000,134000000
Imports,2016,16/02/2016,Tuesday,18/02/2020,China,Machinery and electronics,All,$,9000000,143000000
Imports,2016,17/02/2016,Wednesday,19/02/2020,China,Machinery and electronics,All,$,8000000,152000000
Imports,2016,18/02/2016,Thursday,20/02/2020,China,Machinery and electronics,All,$,23000000,175000000
Imports,2016,19/02/2016,Friday,21/02/2020,China,Machinery and electronics,All,$,11000000,185000000
Imports,2016,20/02/2016,Saturday,22/02/2020,China,Machinery and electronics,All,$,1000000,186000000
Imports,2016,21/02/2016,Sunday,23/02/2020,China,Machinery and electronics,All,$,4000000,190000000
Imports,2016,22/02/2016,Monday,24/02/2020,China,Machinery and electronics,All,$,13000000,203000000
Imports,2016,23/02/2016,Tuesday,25/02/2020,China,Machinery and electronics,All,$,15000000,218000000
Imports,2016,24/02/2016,Wednesday,26/02/2020,China,Machinery and electronics,All,$,12000000,230000000
Imports,2016,25/02/2016,Thursday,27/02/2020,China,Machinery and electronics,All,$,12000000,243000000
Imports,2016,26/02/2016,Friday,28/02/2020,China,Machinery and electronics,All,$,9000000,251000000
Imports,2016,27/02/2016,Saturday,29/02/2020,China,Machinery and electronics,All,$,1000000,252000000
Imports,2016,28/02/2016,Sunday,1/03/2020,China,Machinery and electronics,All,$,5000000,257000000
Imports,2016,29/02/2016,Monday,2/03/2020,China,Machinery and electronics,All,$,10000000,267000000
Imports,2016,1/03/2016,Tuesday,3/03/2020,China,Machinery and electronics,All,$,14000000,281000000
Imports,2016,2/03/2016,Wednesday,4/03/2020,China,Machinery and electronics,All,$,13000000,294000000
Imports,2016,3/03/2016,Thursday,5/03/2020,China,Machinery and electronics,All,$,11000000,306000000
Imports,2016,4/03/2016,Friday,6/03/2020,China,Machinery and electronics,All,$,7000000,313000000
Imports,2016,5/03/2016,Saturday,7/03/2020,China,Machinery and electronics,All,$,2000000,315000000
Imports,2016,6/03/2016,Sunday,8/03/2020,China,Machinery and electronics,All,$,4000000,319000000
Imports,2016,7/03/2016,Monday,9/03/2020,China,Machinery and electronics,All,$,8000000,327000000
Imports,2016,8/03/2016,Tuesday,10/03/2020,China,Machinery and electronics,All,$,9000000,337000000
Imports,2016,9/03/2016,Wednesday,11/03/2020,China,Machinery and electronics,All,$,14000000,350000000
Imports,2016,10/03/2016,Thursday,12/03/2020,China,Machinery and electronics,All,$,9000000,359000000
Imports,2016,11/03/2016,Friday,13/03/2020,China,Machinery and electronics,All,$,8000000,367000000
Imports,2016,12/03/2016,Saturday,14/03/2020,China,Machinery and electronics,All,$,1000000,368000000
Imports,2016,13/03/2016,Sunday,15/03/2020,China,Machinery and electronics,All,$,4000000,372000000
Imports,2016,14/03/2016,Monday,16/03/2020,China,Machinery and electronics,All,$,13000000,385000000
Imports,2016,15/03/2016,Tuesday,17/03/2020,China,Machinery and electronics,All,$,14000000,399000000
Imports,2016,16/03/2016,Wednesday,18/03/2020,China,Machinery and electronics,All,$,11000000,410000000
Imports,2016,17/03/2016,Thursday,19/03/2020,China,Machinery and electronics,All,$,11000000,421000000
Imports,2016,18/03/2016,Friday,20/03/2020,China,Machinery and electronics,All,$,10000000,431000000
Imports,2016,19/03/2016,Saturday,21/03/2020,China,Machinery and electronics,All,$,1000000,432000000
Imports,2016,20/03/2016,Sunday,22/03/2020,China,Machinery and electronics,All,$,4000000,436000000
Imports,2016,21/03/2016,Monday,23/03/2020,China,Machinery and electronics,All,$,9000000,445000000
Imports,2016,22/03/2016,Tuesday,24/03/2020,China,Machinery and electronics,All,$,12000000,457000000
Imports,2016,23/03/2016,Wednesday,25/03/2020,China,Machinery and electronics,All,$,11000000,467000000
Imports,2016,24/03/2016,Thursday,26/03/2020,China,Machinery and electronics,All,$,12000000,480000000
Imports,2016,25/03/2016,Friday,27/03/2020,China,Machinery and electronics,All,$,1000000,480000000
Imports,2016,26/03/2016,Saturday,28/03/2020,China,Machinery and electronics,All,$,1000000,481000000
Imports,2016,27/03/2016,Sunday,29/03/2020,China,Machinery and electronics,All,$,4000000,485000000
Imports,2016,28/03/2016,Monday,30/03/2020,China,Machinery and electronics,All,$,2000000,486000000
Imports,2016,29/03/2016,Tuesday,31/03/2020,China,Machinery and electronics,All,$,15000000,501000000
Imports,2016,30/03/2016,Wednesday,1/04/2020,China,Machinery and electronics,All,$,17000000,518000000
Imports,2016,31/03/2016,Thursday,2/04/2020,China,Machinery and electronics,All,$,16000000,534000000
Imports,2016,1/04/2016,Friday,3/04/2020,China,Machinery and electronics,All,$,14000000,548000000
Imports,2016,2/04/2016,Saturday,4/04/2020,China,Machinery and electronics,All,$,1000000,550000000
Imports,2016,3/04/2016,Sunday,5/04/2020,China,Machinery and electronics,All,$,6000000,556000000
Imports,2016,4/04/2016,Monday,6/04/2020,China,Machinery and electronics,All,$,14000000,570000000
Imports,2016,5/04/2016,Tuesday,7/04/2020,China,Machinery and electronics,All,$,12000000,582000000
Imports,2016,6/04/2016,Wednesday,8/04/2020,China,Machinery and electronics,All,$,11000000,593000000
Imports,2016,7/04/2016,Thursday,9/04/2020,China,Machinery and electronics,All,$,12000000,605000000
Imports,2016,8/04/2016,Friday,10/04/2020,China,Machinery and electronics,All,$,10000000,614000000
Imports,2016,9/04/2016,Saturday,11/04/2020,China,Machinery and electronics,All,$,1000000,615000000
Imports,2016,10/04/2016,Sunday,12/04/2020,China,Machinery and electronics,All,$,4000000,619000000
Imports,2016,11/04/2016,Monday,13/04/2020,China,Machinery and electronics,All,$,9000000,628000000
Imports,2016,12/04/2016,Tuesday,14/04/2020,China,Machinery and electronics,All,$,12000000,640000000
Imports,2016,13/04/2016,Wednesday,15/04/2020,China,Machinery and electronics,All,$,12000000,653000000
Imports,2016,14/04/2016,Thursday,16/04/2020,China,Machinery and electronics,All,$,14000000,667000000
Imports,2016,15/04/2016,Friday,17/04/2020,China,Machinery and electronics,All,$,6000000,673000000
Imports,2016,16/04/2016,Saturday,18/04/2020,China,Machinery and electronics,All,$,1000000,674000000
Imports,2016,17/04/2016,Sunday,19/04/2020,China,Machinery and electronics,All,$,3000000,678000000
Imports,2016,18/04/2016,Monday,20/04/2020,China,Machinery and electronics,All,$,14000000,692000000
Imports,2016,19/04/2016,Tuesday,21/04/2020,China,Machinery and electronics,All,$,11000000,703000000
Imports,2016,20/04/2016,Wednesday,22/04/2020,China,Machinery and electronics,All,$,13000000,716000000
Imports,2016,21/04/2016,Thursday,23/04/2020,China,Machinery and electronics,All,$,16000000,732000000
Imports,2016,22/04/2016,Friday,24/04/2020,China,Machinery and electronics,All,$,12000000,744000000
Imports,2016,23/04/2016,Saturday,25/04/2020,China,Machinery and electronics,All,$,1000000,744000000
Imports,2016,24/04/2016,Sunday,26/04/2020,China,Machinery and electronics,All,$,2000000,747000000
Imports,2016,25/04/2016,Monday,27/04/2020,China,Machinery and electronics,All,$,2000000,749000000
Imports,2016,26/04/2016,Tuesday,28/04/2020,China,Machinery and electronics,All,$,13000000,761000000
Imports,2016,27/04/2016,Wednesday,29/04/2020,China,Machinery and electronics,All,$,15000000,776000000
Imports,2016,28/04/2016,Thursday,30/04/2020,China,Machinery and electronics,All,$,17000000,793000000
Imports,2016,29/04/2016,Friday,1/05/2020,China,Machinery and electronics,All,$,10000000,803000000
Imports,2016,30/04/2016,Saturday,2/05/2020,China,Machinery and electronics,All,$,1000000,804000000
Imports,2016,1/05/2016,Sunday,3/05/2020,China,Machinery and electronics,All,$,8000000,812000000
Imports,2016,2/05/2016,Monday,4/05/2020,China,Machinery and electronics,All,$,13000000,825000000
Imports,2016,3/05/2016,Tuesday,5/05/2020,China,Machinery and electronics,All,$,14000000,839000000
Imports,2016,4/05/2016,Wednesday,6/05/2020,China,Machinery and electronics,All,$,12000000,851000000
Imports,2016,5/05/2016,Thursday,7/05/2020,China,Machinery and electronics,All,$,15000000,866000000
Imports,2016,6/05/2016,Friday,8/05/2020,China,Machinery and electronics,All,$,10000000,876000000
Imports,2016,7/05/2016,Saturday,9/05/2020,China,Machinery and electronics,All,$,1000000,877000000
Imports,2016,8/05/2016,Sunday,10/05/2020,China,Machinery and electronics,All,$,4000000,881000000
Imports,2016,9/05/2016,Monday,11/05/2020,China,Machinery and electronics,All,$,11000000,892000000
Imports,2016,10/05/2016,Tuesday,12/05/2020,China,Machinery and electronics,All,$,14000000,906000000
Imports,2016,11/05/2016,Wednesday,13/05/2020,China,Machinery and electronics,All,$,12000000,918000000
Imports,2016,12/05/2016,Thursday,14/05/2020,China,Machinery and electronics,All,$,17000000,935000000
Imports,2016,13/05/2016,Friday,15/05/2020,China,Machinery and electronics,All,$,10000000,944000000
Imports,2016,14/05/2016,Saturday,16/05/2020,China,Machinery and electronics,All,$,1000000,945000000
Imports,2016,15/05/2016,Sunday,17/05/2020,China,Machinery and electronics,All,$,2000000,948000000
Imports,2016,16/05/2016,Monday,18/05/2020,China,Machinery and electronics,All,$,12000000,960000000
Imports,2016,17/05/2016,Tuesday,19/05/2020,China,Machinery and electronics,All,$,17000000,977000000
Imports,2016,18/05/2016,Wednesday,20/05/2020,China,Machinery and electronics,All,$,12000000,989000000
